object_name	pathname	database_file	object_id	status
ProxyFlaregun	images/weapons/pistols/flaregun/ProxyFlaregun/ProxyFlaregun.jpg	database/weapons/pistols/flaregun/objects.json	dzobj_9swb7d6ylm	missing_file
ProxyGlock	images/weapons/pistols/glock/ProxyGlock/ProxyGlock.jpg	database/weapons/pistols/glock/objects.json	dzobj_igvlsizc3k	missing_file
bullet_nose_6	images/weapons/pistols/magnum/proxy/bullet_nose_6/bullet_nose_6.jpg	database/weapons/pistols/magnum/proxy/objects.json	dzobj_h1u869ya81	missing_file
Proxymagnum_cylinder	images/weapons/pistols/magnum/proxy/Proxymagnum_cylinder/Proxymagnum_cylinder.jpg	database/weapons/pistols/magnum/proxy/objects.json	dzobj_2u028frm07	missing_file
Proxymagnum_ejector	images/weapons/pistols/magnum/proxy/Proxymagnum_ejector/Proxymagnum_ejector.jpg	database/weapons/pistols/magnum/proxy/objects.json	dzobj_4mgfb0snnn	missing_file
Rotate_Ejector	images/weapons/pistols/magnum/proxy/Rotate_Ejector/Rotate_Ejector.jpg	database/weapons/pistols/magnum/proxy/objects.json	dzobj_i2m5lwzsge	missing_file
ProxyP1	images/weapons/pistols/p1/ProxyP1/ProxyP1.jpg	database/weapons/pistols/p1/objects.json	dzobj_z8f10rrd14	missing_file
ProxyPB6P9	images/weapons/pistols/pb6p9/ProxyPB6P9/ProxyPB6P9.jpg	database/weapons/pistols/pb6p9/objects.json	dzobj_yri9gkb53p	missing_file
Proxyij70	images/weapons/pistols/pmm/Proxyij70/Proxyij70.jpg	database/weapons/pistols/pmm/objects.json	dzobj_at0bzxx2qe	missing_file
Bullet_12GaugeBeanbag	images/weapons/projectiles/Bullet_12GaugeBeanbag/Bullet_12GaugeBeanbag.jpg	database/weapons/projectiles/objects.json	dzobj_n4ioydyvt5	missing_file
Bullet_12GaugeRubberSlug	images/weapons/projectiles/Bullet_12GaugeRubberSlug/Bullet_12GaugeRubberSlug.jpg	database/weapons/projectiles/objects.json	dzobj_67nlnucya3	missing_file
Bullet_308WinTracer	images/weapons/projectiles/Bullet_308WinTracer/Bullet_308WinTracer.jpg	database/weapons/projectiles/objects.json	dzobj_k5dwmbbu6t	missing_file
Bullet_40mm_Base	images/weapons/projectiles/Bullet_40mm_Base/Bullet_40mm_Base.jpg	database/weapons/projectiles/objects.json	dzobj_hfb2jiuj9j	missing_file
Bullet_40mm_ChemGas	images/weapons/projectiles/Bullet_40mm_ChemGas/Bullet_40mm_ChemGas.jpg	database/weapons/projectiles/objects.json	dzobj_e9k1usw7j6	missing_file
Bullet_40mm_Smoke_Black	images/weapons/projectiles/Bullet_40mm_Smoke_Black/Bullet_40mm_Smoke_Black.jpg	database/weapons/projectiles/objects.json	dzobj_4kh5b6immy	missing_file
Bullet_40mm_Smoke_Green	images/weapons/projectiles/Bullet_40mm_Smoke_Green/Bullet_40mm_Smoke_Green.jpg	database/weapons/projectiles/objects.json	dzobj_ee78hmjh9j	missing_file
Bullet_40mm_Smoke_Red	images/weapons/projectiles/Bullet_40mm_Smoke_Red/Bullet_40mm_Smoke_Red.jpg	database/weapons/projectiles/objects.json	dzobj_okkuemcsdf	missing_file
Bullet_40mm_Smoke_White	images/weapons/projectiles/Bullet_40mm_Smoke_White/Bullet_40mm_Smoke_White.jpg	database/weapons/projectiles/objects.json	dzobj_f1x4ocysto	missing_file
Bullet_545x39Tracer	images/weapons/projectiles/Bullet_545x39Tracer/Bullet_545x39Tracer.jpg	database/weapons/projectiles/objects.json	dzobj_ewwullcjm8	missing_file
Bullet_556x45Tracer	images/weapons/projectiles/Bullet_556x45Tracer/Bullet_556x45Tracer.jpg	database/weapons/projectiles/objects.json	dzobj_cwnqhjh41n	missing_file
Bullet_762x39Tracer	images/weapons/projectiles/Bullet_762x39Tracer/Bullet_762x39Tracer.jpg	database/weapons/projectiles/objects.json	dzobj_nhktq34r1g	missing_file
Bullet_762x54Tracer	images/weapons/projectiles/Bullet_762x54Tracer/Bullet_762x54Tracer.jpg	database/weapons/projectiles/objects.json	dzobj_jspo1yhkam	missing_file
Bullet_CupidsBolt	images/weapons/projectiles/Bullet_CupidsBolt/Bullet_CupidsBolt.jpg	database/weapons/projectiles/objects.json	dzobj_h0vy6g7nkz	missing_file
Bullet_Flare	images/weapons/projectiles/Bullet_Flare/Bullet_Flare.jpg	database/weapons/projectiles/objects.json	dzobj_5u3wuiq9zl	missing_file
Bullet_HuntingBolt	images/weapons/projectiles/Bullet_HuntingBolt/Bullet_HuntingBolt.jpg	database/weapons/projectiles/objects.json	dzobj_68fa812oj8	missing_file
Bullet_ImprovisedBolt_1	images/weapons/projectiles/Bullet_ImprovisedBolt_1/Bullet_ImprovisedBolt_1.jpg	database/weapons/projectiles/objects.json	dzobj_dvjwakcc0t	missing_file
Bullet_ImprovisedBolt_2	images/weapons/projectiles/Bullet_ImprovisedBolt_2/Bullet_ImprovisedBolt_2.jpg	database/weapons/projectiles/objects.json	dzobj_6qnqgd1c7b	missing_file
Proxy357_SingleRound	images/weapons/projectiles/Proxy357_SingleRound/Proxy357_SingleRound.jpg	database/weapons/projectiles/objects.json	dzobj_hwgr59utct	missing_file
ProxyShotgunShell_pellets	images/weapons/projectiles/ProxyShotgunShell_pellets/ProxyShotgunShell_pellets.jpg	database/weapons/projectiles/objects.json	dzobj_ch3prdxyj4	missing_file
