object_name	pathname	database_file	object_id	status
wall_fen6_pole.p3d	images/structures_bliss/walls/wall_fen6_pole.jpg	database/structures_bliss/walls/objects.json	dzobj_d1bmfleo5n	missing_file
wall_fen7_4.p3d	images/structures_bliss/walls/wall_fen7_4.jpg	database/structures_bliss/walls/objects.json	dzobj_upe01jtzdk	missing_file
wall_fen7_pole.p3d	images/structures_bliss/walls/wall_fen7_pole.jpg	database/structures_bliss/walls/objects.json	dzobj_34e57jf6g2	missing_file
wall_fenforest_5.p3d	images/structures_bliss/walls/wall_fenforest_5.jpg	database/structures_bliss/walls/objects.json	dzobj_2hv009n1nv	missing_file
wall_fenforest_5_d.p3d	images/structures_bliss/walls/wall_fenforest_5_d.jpg	database/structures_bliss/walls/objects.json	dzobj_ibxjorjny4	missing_file
wall_fenforest_pole.p3d	images/structures_bliss/walls/wall_fenforest_pole.jpg	database/structures_bliss/walls/objects.json	dzobj_auffg1518o	missing_file
wall_fenstadium.p3d	images/structures_bliss/walls/wall_fenstadium.jpg	database/structures_bliss/walls/objects.json	dzobj_pwihim9cxh	missing_file
wall_fenvineyard.p3d	images/structures_bliss/walls/wall_fenvineyard.jpg	database/structures_bliss/walls/objects.json	dzobj_0gi79hl7cd	missing_file
wall_gate_fen3.p3d	images/structures_bliss/walls/wall_gate_fen3.jpg	database/structures_bliss/walls/objects.json	dzobj_3tert2n2vm	missing_file
wall_gate_fen4.p3d	images/structures_bliss/walls/wall_gate_fen4.jpg	database/structures_bliss/walls/objects.json	dzobj_vdnpnxwj2w	missing_file
wall_gate_ind3.p3d	images/structures_bliss/walls/wall_gate_ind3.jpg	database/structures_bliss/walls/objects.json	dzobj_w98wmj2fjv	missing_file
wall_gate_tin6_1.p3d	images/structures_bliss/walls/wall_gate_tin6_1.jpg	database/structures_bliss/walls/objects.json	dzobj_ui0x6d7ffq	missing_file
wall_gate_tin6_2.p3d	images/structures_bliss/walls/wall_gate_tin6_2.jpg	database/structures_bliss/walls/objects.json	dzobj_c9zlckgcg2	missing_file
wall_indcnc3_1_4.p3d	images/structures_bliss/walls/wall_indcnc3_1_4.jpg	database/structures_bliss/walls/objects.json	dzobj_n5sbz6hbrl	missing_file
wall_indcnc3_1_d.p3d	images/structures_bliss/walls/wall_indcnc3_1_d.jpg	database/structures_bliss/walls/objects.json	dzobj_wniyd1zzbz	missing_file
wall_indcnc3_2_4.p3d	images/structures_bliss/walls/wall_indcnc3_2_4.jpg	database/structures_bliss/walls/objects.json	dzobj_6r5rx24k71	missing_file
wall_indcnc3_2_d.p3d	images/structures_bliss/walls/wall_indcnc3_2_d.jpg	database/structures_bliss/walls/objects.json	dzobj_1egtikdiax	missing_file
wall_indcnc3_end.p3d	images/structures_bliss/walls/wall_indcnc3_end.jpg	database/structures_bliss/walls/objects.json	dzobj_mbrxdc7ag0	missing_file
wall_indcnc3_pole.p3d	images/structures_bliss/walls/wall_indcnc3_pole.jpg	database/structures_bliss/walls/objects.json	dzobj_nayov37kpb	missing_file
wall_indcnc4_4.p3d	images/structures_bliss/walls/wall_indcnc4_4.jpg	database/structures_bliss/walls/objects.json	dzobj_pcnbxlxksf	missing_file
wall_indcnc4_8.p3d	images/structures_bliss/walls/wall_indcnc4_8.jpg	database/structures_bliss/walls/objects.json	dzobj_9fdxwrxm4z	missing_file
wall_indcnc4_8_graffiti.p3d	images/structures_bliss/walls/wall_indcnc4_8_graffiti.jpg	database/structures_bliss/walls/objects.json	dzobj_bmxd84m33n	missing_file
wall_indcnc4_d.p3d	images/structures_bliss/walls/wall_indcnc4_d.jpg	database/structures_bliss/walls/objects.json	dzobj_myebjz1z52	missing_file
wall_indcnc4_low_4.p3d	images/structures_bliss/walls/wall_indcnc4_low_4.jpg	database/structures_bliss/walls/objects.json	dzobj_4p7x7yhfay	missing_file
wall_indcnc4_low_8.p3d	images/structures_bliss/walls/wall_indcnc4_low_8.jpg	database/structures_bliss/walls/objects.json	dzobj_g59fp74b0u	missing_file
wall_indcnc4_low_d.p3d	images/structures_bliss/walls/wall_indcnc4_low_d.jpg	database/structures_bliss/walls/objects.json	dzobj_1hfkvntm0e	missing_file
wall_indcnc4_low_pole.p3d	images/structures_bliss/walls/wall_indcnc4_low_pole.jpg	database/structures_bliss/walls/objects.json	dzobj_l7xismbe22	missing_file
wall_indcnc4_pole.p3d	images/structures_bliss/walls/wall_indcnc4_pole.jpg	database/structures_bliss/walls/objects.json	dzobj_eetqiumiuu	missing_file
wall_indfnc2_3.p3d	images/structures_bliss/walls/wall_indfnc2_3.jpg	database/structures_bliss/walls/objects.json	dzobj_7mx2n4sb39	missing_file
wall_indfnc2_3_d.p3d	images/structures_bliss/walls/wall_indfnc2_3_d.jpg	database/structures_bliss/walls/objects.json	dzobj_cxd1jv7v9u	missing_file
wall_indfnc2_3_d_nolc.p3d	images/structures_bliss/walls/wall_indfnc2_3_d_nolc.jpg	database/structures_bliss/walls/objects.json	dzobj_o1vhzbnjnv	missing_file
wall_indfnc2_3_hole.p3d	images/structures_bliss/walls/wall_indfnc2_3_hole.jpg	database/structures_bliss/walls/objects.json	dzobj_r9wolkjpkc	missing_file
wall_indfnc2_3_nolc.p3d	images/structures_bliss/walls/wall_indfnc2_3_nolc.jpg	database/structures_bliss/walls/objects.json	dzobj_f4koxz3ap3	missing_file
wall_indfnc2_9.p3d	images/structures_bliss/walls/wall_indfnc2_9.jpg	database/structures_bliss/walls/objects.json	dzobj_7nxd3e6sz2	missing_file
wall_indfnc2_9_nolc.p3d	images/structures_bliss/walls/wall_indfnc2_9_nolc.jpg	database/structures_bliss/walls/objects.json	dzobj_mrjyz1emms	missing_file
wall_indfnc2_corner.p3d	images/structures_bliss/walls/wall_indfnc2_corner.jpg	database/structures_bliss/walls/objects.json	dzobj_9ki8a6xoi6	missing_file
wall_indfnc2_pole.p3d	images/structures_bliss/walls/wall_indfnc2_pole.jpg	database/structures_bliss/walls/objects.json	dzobj_imopree4cw	missing_file
wall_indfnc2_pole_nolc.p3d	images/structures_bliss/walls/wall_indfnc2_pole_nolc.jpg	database/structures_bliss/walls/objects.json	dzobj_r9v0sc2bmu	missing_file
wall_indvar3_5.p3d	images/structures_bliss/walls/wall_indvar3_5.jpg	database/structures_bliss/walls/objects.json	dzobj_a5ay8sjsp8	missing_file
wall_indvar3_5_d.p3d	images/structures_bliss/walls/wall_indvar3_5_d.jpg	database/structures_bliss/walls/objects.json	dzobj_d5fcf7lgtu	missing_file
wall_indvar3_pole.p3d	images/structures_bliss/walls/wall_indvar3_pole.jpg	database/structures_bliss/walls/objects.json	dzobj_hj8s5ihxyn	missing_file
wall_milcnc_4.p3d	images/structures_bliss/walls/wall_milcnc_4.jpg	database/structures_bliss/walls/objects.json	dzobj_75i3dlsy7w	missing_file
wall_milcnc_corner.p3d	images/structures_bliss/walls/wall_milcnc_corner.jpg	database/structures_bliss/walls/objects.json	dzobj_nylnfnt9pd	missing_file
wall_milcncbarrier.p3d	images/structures_bliss/walls/wall_milcncbarrier.jpg	database/structures_bliss/walls/objects.json	dzobj_7xemuebeif	missing_file
wall_pipefence_4.p3d	images/structures_bliss/walls/wall_pipefence_4.jpg	database/structures_bliss/walls/objects.json	dzobj_8nydjc28al	missing_file
wall_pipefence_4_nolc.p3d	images/structures_bliss/walls/wall_pipefence_4_nolc.jpg	database/structures_bliss/walls/objects.json	dzobj_lwz4mpxzha	missing_file
wall_pipefence_8.p3d	images/structures_bliss/walls/wall_pipefence_8.jpg	database/structures_bliss/walls/objects.json	dzobj_lldvspjiwj	missing_file
wall_pipefencewall_8.p3d	images/structures_bliss/walls/wall_pipefencewall_8.jpg	database/structures_bliss/walls/objects.json	dzobj_n3fe6zbjgg	missing_file
wall_polewall_5_1.p3d	images/structures_bliss/walls/wall_polewall_5_1.jpg	database/structures_bliss/walls/objects.json	dzobj_470pzhufj4	missing_file
wall_polewall_5_2.p3d	images/structures_bliss/walls/wall_polewall_5_2.jpg	database/structures_bliss/walls/objects.json	dzobj_s2i8yz2iuu	missing_file
wall_polewall_end.p3d	images/structures_bliss/walls/wall_polewall_end.jpg	database/structures_bliss/walls/objects.json	dzobj_ig16izglkr	missing_file
wall_railing_1_pole.p3d	images/structures_bliss/walls/wall_railing_1_pole.jpg	database/structures_bliss/walls/objects.json	dzobj_b4g6dtookb	missing_file
wall_silagewall_5.p3d	images/structures_bliss/walls/wall_silagewall_5.jpg	database/structures_bliss/walls/objects.json	dzobj_zgfdojgbd8	missing_file
wall_silagewall_5_d.p3d	images/structures_bliss/walls/wall_silagewall_5_d.jpg	database/structures_bliss/walls/objects.json	dzobj_gftnyt8zc9	missing_file
wall_silagewall_pole.p3d	images/structures_bliss/walls/wall_silagewall_pole.jpg	database/structures_bliss/walls/objects.json	dzobj_g52q9p6xva	missing_file
wall_stone2.p3d	images/structures_bliss/walls/wall_stone2.jpg	database/structures_bliss/walls/objects.json	dzobj_xuhdt7co5f	missing_file
wall_stone2d.p3d	images/structures_bliss/walls/wall_stone2d.jpg	database/structures_bliss/walls/objects.json	dzobj_pew63djdya	missing_file
wall_tin6_1_4.p3d	images/structures_bliss/walls/wall_tin6_1_4.jpg	database/structures_bliss/walls/objects.json	dzobj_8bkevzyqlp	missing_file
wall_tin6_1_pole.p3d	images/structures_bliss/walls/wall_tin6_1_pole.jpg	database/structures_bliss/walls/objects.json	dzobj_7xjuxftosb	missing_file
wall_tin6_2_4.p3d	images/structures_bliss/walls/wall_tin6_2_4.jpg	database/structures_bliss/walls/objects.json	dzobj_jizdhfutqt	missing_file
wall_tin7_4.p3d	images/structures_bliss/walls/wall_tin7_4.jpg	database/structures_bliss/walls/objects.json	dzobj_hqeu633mi6	missing_file
wall_tin7_8.p3d	images/structures_bliss/walls/wall_tin7_8.jpg	database/structures_bliss/walls/objects.json	dzobj_18b8xu8rzn	missing_file
wall_tin7_pole.p3d	images/structures_bliss/walls/wall_tin7_pole.jpg	database/structures_bliss/walls/objects.json	dzobj_9ar20m8all	missing_file
model_submarine.p3d	images/structures_sakhal/furniture/props/model_submarine.p3d.jpg	database/structures_sakhal/Furniture/Props/objects.json	dzobj_3wikl3y5g4	missing_file
basketball_korb.p3d	images/structures_sakhal/furniture/school_equipment/basketball_korb.p3d.jpg	database/structures_sakhal/Furniture/School_equipment/objects.json	dzobj_9th7qs3cpk	missing_file
flag_sakhal_pole.p3d	images/structures_sakhal/furniture/school_equipment/flag_sakhal_pole.p3d.jpg	database/structures_sakhal/Furniture/School_equipment/objects.json	dzobj_x1ofn9m1y0	missing_file
tac_board_posters_level1.p3d	images/structures_sakhal/furniture/school_equipment/tac_board_posters_level1.p3d.jpg	database/structures_sakhal/Furniture/School_equipment/objects.json	dzobj_actw03fr3b	missing_file
tac_board_posters_level2.p3d	images/structures_sakhal/furniture/school_equipment/tac_board_posters_level2.p3d.jpg	database/structures_sakhal/Furniture/School_equipment/objects.json	dzobj_6217zhd4et	missing_file
Misc_TirePile_Burning_DE	images/structures_sakhal/industrial/misc/misc_tirepile_burning_de.jpg	database/structures_sakhal/industrial/misc/objects.json	dzobj_xm8w753v9e	missing_file
warheadstorage_top_bottomleft_grass.p3d	images/structures_sakhal/military/storage/grass_proxy/warheadstorage_top_bottomleft_grass.p3d.jpg	database/structures_sakhal/military/storage/grass_proxy/objects.json	dzobj_6f2iqdeql5	missing_file
warheadstorage_top_bottomright_grass.p3d	images/structures_sakhal/military/storage/grass_proxy/warheadstorage_top_bottomright_grass.p3d.jpg	database/structures_sakhal/military/storage/grass_proxy/objects.json	dzobj_7w40q41086	missing_file
warheadstorage_top_topleft_grass.p3d	images/structures_sakhal/military/storage/grass_proxy/warheadstorage_top_topleft_grass.p3d.jpg	database/structures_sakhal/military/storage/grass_proxy/objects.json	dzobj_7aak8xf0nm	missing_file
warheadstorage_top_topright_grass.p3d	images/structures_sakhal/military/storage/grass_proxy/warheadstorage_top_topright_grass.p3d.jpg	database/structures_sakhal/military/storage/grass_proxy/objects.json	dzobj_u296p84838	missing_file
Land_WarheadStorage_Entrance	images/structures_sakhal/military/storage/land_warheadstorage_entrance.jpg	database/structures_sakhal/military/storage/objects.json	dzobj_fljfnpzxa8	missing_file
Land_WarheadStorage_Entrance_Roof	images/structures_sakhal/military/storage/land_warheadstorage_entrance_roof.jpg	database/structures_sakhal/military/storage/objects.json	dzobj_rezzdam19l	missing_file
Land_WarheadStorage_PowerStation	images/structures_sakhal/military/storage/land_warheadstorage_powerstation.jpg	database/structures_sakhal/military/storage/objects.json	dzobj_2efhs3kbh7	missing_file
PowerGeneratorStatic	images/structures_sakhal/military/storage/powergeneratorstatic.jpg	database/structures_sakhal/military/storage/objects.json	dzobj_k3wvrv23wh	missing_file
warheadstorage_entrance.p3d	images/structures_sakhal/military/storage/warheadstorage_entrance.p3d.jpg	database/structures_sakhal/military/storage/objects.json	dzobj_mpzla4m3zu	missing_file
warheadstorage_entrance_roof.p3d	images/structures_sakhal/military/storage/warheadstorage_entrance_roof.p3d.jpg	database/structures_sakhal/military/storage/objects.json	dzobj_c03qx05kcs	missing_file
warheadstorage_entrance_roof_detail1.p3d	images/structures_sakhal/military/storage/warheadstorage_entrance_roof_detail1.p3d.jpg	database/structures_sakhal/military/storage/objects.json	dzobj_syptfx23xq	missing_file
warheadstorage_entrance_roof_detail2.p3d	images/structures_sakhal/military/storage/warheadstorage_entrance_roof_detail2.p3d.jpg	database/structures_sakhal/military/storage/objects.json	dzobj_dxl9n9oka0	missing_file
warheadstorage_powerstation.p3d	images/structures_sakhal/military/storage/warheadstorage_powerstation.p3d.jpg	database/structures_sakhal/military/storage/objects.json	dzobj_c0ri69q054	missing_file
warheadstorage_powerstation_generator.p3d	images/structures_sakhal/military/storage/warheadstorage_powerstation_generator.p3d.jpg	database/structures_sakhal/military/storage/objects.json	dzobj_xav013smdw	missing_file
warheadstorage_top.p3d	images/structures_sakhal/military/storage/warheadstorage_top.p3d.jpg	database/structures_sakhal/military/storage/objects.json	dzobj_uxhy0hwbiq	missing_file
StaticObj_Geoplant_PowerHall_Wire	images/structures_sakhal/powerplant/staticobj_geoplant_powerhall_wire.jpg	database/structures_sakhal/powerplant/objects.json	dzobj_12eef1ihet	missing_file
Land_Village_Store_East	images/structures_sakhal/residential/stores/land_village_store_east.jpg	database/structures_sakhal/residential/Stores/objects.json	dzobj_33flzthi4i	missing_file
village_store_east.p3d	images/structures_sakhal/residential/stores/village_store_east.p3d.jpg	database/structures_sakhal/residential/Stores/objects.json	dzobj_pjbpt8gsvz	missing_file
house_1w13_dam_noivy.p3d	images/structures_sakhal/residential/houses/house_1w13_dam_noivy.p3d.jpg	database/structures_sakhal/residential/houses/objects.json	dzobj_h6am4rjtcr	missing_file
Land_House_1W13_Dam_NoIvy	images/structures_sakhal/residential/houses/land_house_1w13_dam_noivy.jpg	database/structures_sakhal/residential/houses/objects.json	dzobj_g91ryqsgo3	missing_file
Land_Misc_FireBarrel_Blue	images/structures_sakhal/residential/misc/land_misc_firebarrel_blue.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_agz8nkuse5	missing_file
Land_Misc_FireBarrel_Green	images/structures_sakhal/residential/misc/land_misc_firebarrel_green.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_5ckgu6q3gy	missing_file
Land_Misc_FireBarrel_Red	images/structures_sakhal/residential/misc/land_misc_firebarrel_red.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_g40jmvbkq2	missing_file
Land_Misc_FireBarrel_Yellow	images/structures_sakhal/residential/misc/land_misc_firebarrel_yellow.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_s0ujjxznu3	missing_file
Land_OutsideThermometer	images/structures_sakhal/residential/misc/land_outsidethermometer.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_1ifzfapblc	missing_file
Land_OutsideThermometer_1	images/structures_sakhal/residential/misc/land_outsidethermometer_1.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_jerefv6q0r	missing_file
Land_OutsideThermometer_2	images/structures_sakhal/residential/misc/land_outsidethermometer_2.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_t5n5gbclfm	missing_file
Land_OutsideThermometer_2_wall	images/structures_sakhal/residential/misc/land_outsidethermometer_2_wall.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_9c23tpuecs	missing_file
misc_firebarrel_blue.p3d	images/structures_sakhal/residential/misc/misc_firebarrel_blue.p3d.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_l42d9dan58	missing_file
misc_firebarrel_green.p3d	images/structures_sakhal/residential/misc/misc_firebarrel_green.p3d.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_avzrycwk4l	missing_file
misc_firebarrel_red.p3d	images/structures_sakhal/residential/misc/misc_firebarrel_red.p3d.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_0fngpthzk2	missing_file
misc_firebarrel_yellow.p3d	images/structures_sakhal/residential/misc/misc_firebarrel_yellow.p3d.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_3rcm7cgz9l	missing_file
misc_fountain_frozen.p3d	images/structures_sakhal/residential/misc/misc_fountain_frozen.p3d.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_efxe1dtldj	missing_file
misc_satdish.p3d	images/structures_sakhal/residential/misc/misc_satdish.p3d.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_0z6eespvxb	missing_file
outsidethermometer.p3d	images/structures_sakhal/residential/misc/outsidethermometer.p3d.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_dfabock5o9	missing_file
outsidethermometer_1.p3d	images/structures_sakhal/residential/misc/outsidethermometer_1.p3d.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_g3rz0ag669	missing_file
outsidethermometer_2.p3d	images/structures_sakhal/residential/misc/outsidethermometer_2.p3d.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_itk3ik56s5	missing_file
outsidethermometer_2_wall.p3d	images/structures_sakhal/residential/misc/outsidethermometer_2_wall.p3d.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_9wrjl649y2	missing_file
StaticObj_Misc_Fountain_Frozen	images/structures_sakhal/residential/misc/staticobj_misc_fountain_frozen.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_u0y9d70hzi	missing_file
StaticObj_Misc_SatDish	images/structures_sakhal/residential/misc/staticobj_misc_satdish.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_2wkrsvifi3	missing_file
ThermoGauge	images/structures_sakhal/residential/misc/thermogauge.jpg	database/structures_sakhal/residential/misc/objects.json	dzobj_e4h9ooinqa	missing_file
Land_Tenement_Medium_Ghost1	images/structures_sakhal/residential/tenements/land_tenement_medium_ghost1.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_6v64ec8pjz	missing_file
Land_Tenement_Medium_Ghost2	images/structures_sakhal/residential/tenements/land_tenement_medium_ghost2.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_41guspt2y4	missing_file
Land_Tenement_Small_Brick_Ghost1	images/structures_sakhal/residential/tenements/land_tenement_small_brick_ghost1.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_m0806mei8k	missing_file
Land_Tenement_Small_Brick_Ghost2	images/structures_sakhal/residential/tenements/land_tenement_small_brick_ghost2.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_6igva42lpx	missing_file
Land_Tenement_Small_Brown_Ghost1	images/structures_sakhal/residential/tenements/land_tenement_small_brown_ghost1.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_xn9d2phej9	missing_file
Land_Tenement_Small_Brown_Ghost2	images/structures_sakhal/residential/tenements/land_tenement_small_brown_ghost2.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_xeisio213b	missing_file
Land_Tenement_Small_Yellow_Ghost1	images/structures_sakhal/residential/tenements/land_tenement_small_yellow_ghost1.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_o6njvbj03y	missing_file
Land_Tenement_Small_Yellow_Ghost2	images/structures_sakhal/residential/tenements/land_tenement_small_yellow_ghost2.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_8wogy80i99	missing_file
tenement_medium_ghost1.p3d	images/structures_sakhal/residential/tenements/tenement_medium_ghost1.p3d.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_ymek7cnxn5	missing_file
tenement_medium_ghost2.p3d	images/structures_sakhal/residential/tenements/tenement_medium_ghost2.p3d.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_vwyaqe07nz	missing_file
tenement_small_brick_ghost1.p3d	images/structures_sakhal/residential/tenements/tenement_small_brick_ghost1.p3d.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_xjizcmb3o1	missing_file
tenement_small_brick_ghost2.p3d	images/structures_sakhal/residential/tenements/tenement_small_brick_ghost2.p3d.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_yiv6ich8m5	missing_file
tenement_small_brown_ghost1.p3d	images/structures_sakhal/residential/tenements/tenement_small_brown_ghost1.p3d.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_sbn51e7ldo	missing_file
tenement_small_brown_ghost2.p3d	images/structures_sakhal/residential/tenements/tenement_small_brown_ghost2.p3d.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_74bii1iej1	missing_file
tenement_small_yellow_ghost1.p3d	images/structures_sakhal/residential/tenements/tenement_small_yellow_ghost1.p3d.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_d6nu1x0vnf	missing_file
tenement_small_yellow_ghost2.p3d	images/structures_sakhal/residential/tenements/tenement_small_yellow_ghost2.p3d.jpg	database/structures_sakhal/residential/tenements/objects.json	dzobj_othgew5qth	missing_file
bridge_concrete2_left_sakhal.p3d	images/structures_sakhal/roads/bridges/bridge_concrete2_left_sakhal.p3d.jpg	database/structures_sakhal/roads/bridges/objects.json	dzobj_v8lbysr4pz	missing_file
bridge_concrete2_right_sakhal.p3d	images/structures_sakhal/roads/bridges/bridge_concrete2_right_sakhal.p3d.jpg	database/structures_sakhal/roads/bridges/objects.json	dzobj_0y0b91ui70	missing_file
bridge_concrete3.p3d	images/structures_sakhal/roads/bridges/bridge_concrete3.p3d.jpg	database/structures_sakhal/roads/bridges/objects.json	dzobj_2yj6ml6pjv	missing_file
bridge_concrete3_snow.p3d	images/structures_sakhal/roads/bridges/bridge_concrete3_snow.p3d.jpg	database/structures_sakhal/roads/bridges/objects.json	dzobj_j1za7otpah	missing_file
bridge_wood2.p3d	images/structures_sakhal/roads/bridges/bridge_wood2.p3d.jpg	database/structures_sakhal/roads/bridges/objects.json	dzobj_1609zqe2vj	missing_file
bridge_wood2_pillar.p3d	images/structures_sakhal/roads/bridges/bridge_wood2_pillar.p3d.jpg	database/structures_sakhal/roads/bridges/objects.json	dzobj_jugnil8hv5	missing_file
bridge_wood2_snow.p3d	images/structures_sakhal/roads/bridges/bridge_wood2_snow.p3d.jpg	database/structures_sakhal/roads/bridges/objects.json	dzobj_bd91wku48j	missing_file
StaticObj_Bridge_Concrete3	images/structures_sakhal/roads/bridges/staticobj_bridge_concrete3.jpg	database/structures_sakhal/roads/bridges/objects.json	dzobj_0d22fpowst	missing_file
StaticObj_Bridge_Concrete3_Snow	images/structures_sakhal/roads/bridges/staticobj_bridge_concrete3_snow.jpg	database/structures_sakhal/roads/bridges/objects.json	dzobj_gd7beod3iv	missing_file
StaticObj_Bridge_Wood2	images/structures_sakhal/roads/bridges/staticobj_bridge_wood2.jpg	database/structures_sakhal/roads/bridges/objects.json	dzobj_fxd2yqkyba	missing_file
StaticObj_Bridge_Wood2_Pillar	images/structures_sakhal/roads/bridges/staticobj_bridge_wood2_pillar.jpg	database/structures_sakhal/roads/bridges/objects.json	dzobj_ynokweromp	missing_file
StaticObj_Bridge_Wood2_Snow	images/structures_sakhal/roads/bridges/staticobj_bridge_wood2_snow.jpg	database/structures_sakhal/roads/bridges/objects.json	dzobj_pa6r9rh1gm	missing_file
decal_caveinterior_square.p3d	images/structures_sakhal/roads/decals/decal_caveinterior_square.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_xhg0w1w72g	missing_file
decal_crosswalk_east.p3d	images/structures_sakhal/roads/decals/decal_crosswalk_east.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_ajea0luu2h	missing_file
decal_sakhal_snow_01.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_01.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_wrtnz58jg0	missing_file
decal_sakhal_snow_01_nolc.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_01_nolc.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_yal1sdfe07	missing_file
decal_sakhal_snow_02.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_02.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_cjloxavwr3	missing_file
decal_sakhal_snow_02_nolc.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_02_nolc.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_mvyegcjlsz	missing_file
decal_sakhal_snow_03.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_03.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_z9146n02jj	missing_file
decal_sakhal_snow_03_nolc.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_03_nolc.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_xzmupulr9z	missing_file
decal_sakhal_snow_04.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_04.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_8nvcg1zmzy	missing_file
decal_sakhal_snow_04_nolc.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_04_nolc.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_goq0pqfyt8	missing_file
decal_sakhal_snow_05.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_05.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_w267snzki5	missing_file
decal_sakhal_snow_05_nolc.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_05_nolc.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_8rx17sk0sk	missing_file
decal_sakhal_snow_06.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_06.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_6wjt1tcps5	missing_file
decal_sakhal_snow_06_nolc.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_06_nolc.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_d5vxxfneba	missing_file
decal_sakhal_snow_long1.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_long1.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_8cu8use2r5	missing_file
decal_sakhal_snow_long1_nolc.p3d	images/structures_sakhal/roads/decals/decal_sakhal_snow_long1_nolc.p3d.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_l370ey21zt	missing_file
StaticObj_Decal_CaveInterior_Square	images/structures_sakhal/roads/decals/staticobj_decal_caveinterior_square.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_kg1c1f8t9p	missing_file
StaticObj_Decal_Crosswalk_East	images/structures_sakhal/roads/decals/staticobj_decal_crosswalk_east.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_axsegq0isn	missing_file
StaticObj_Decal_Sakhal_Snow_01	images/structures_sakhal/roads/decals/staticobj_decal_sakhal_snow_01.jpg	database/structures_sakhal/roads/decals/objects.json	dzobj_5uiriyygif	missing_file
